,Global_active_power,Global_reactive_power,Voltage,Global_intensity,date_time,meterings
6060,0.272,0.212,233.91,1.4,2007-01-08 17:11:00,0.0
6061,2.472,0.214,240.27,10.2,2010-02-20 19:36:00,19.0
6062,1.948,0.142,243.32,8.0,2008-04-13 22:26:00,2.0
6063,0.218,0.104,239.08,1.0,2007-09-09 04:32:00,0.0
6064,0.74,0.226,241.72,3.4,2008-12-22 07:02:00,0.0
6065,2.026,0.31,241.32,8.4,2010-08-30 21:50:00,13.0
6066,1.014,0.246,242.25,4.2,2009-05-24 00:05:00,2.0
6067,1.502,0.078,243.28,6.2,2009-02-14 16:40:00,19.0
6068,0.22,0.0,241.41,1.0,2007-10-13 13:03:00,0.0
6069,0.296,0.052,247.1,1.2,2010-11-25 14:41:00,0.0
6070,2.066,0.0,242.53,8.4,2008-01-29 05:27:00,18.0
6071,1.214,0.088,235.06,5.0,2007-11-05 17:03:00,18.0
6072,0.384,0.09,244.26,1.6,2009-08-05 23:55:00,1.0
6073,0.24,0.138,241.97,1.0,2009-09-24 17:48:00,1.0
6074,0.206,0.094,239.81,1.0,2007-07-13 14:13:00,0.0
6075,0.33,0.0,245.32,1.6,2010-03-07 13:09:00,0.0
6076,1.432,0.196,239.89,6.0,2007-01-04 09:10:00,20.0
6077,1.408,0.072,236.79,5.8,2008-07-20 12:27:00,18.0
6078,1.452,0.068,240.95,6.0,2008-03-29 14:05:00,17.0
6079,0.572,0.132,239.07,2.4,2008-05-10 02:20:00,1.0
6080,0.456,0.31,240.54,2.2,2010-06-21 01:38:00,1.0
6081,2.048,0.332,238.85,8.6,2009-03-25 19:02:00,1.0
6082,0.402,0.212,242.3,2.0,2010-06-06 08:21:00,0.0
6083,0.326,0.074,236.58,1.4,2007-05-21 01:48:00,0.0
6084,1.658,0.162,240.06,6.8,2010-02-13 18:55:00,19.0
6085,0.476,0.0,240.57,2.0,2008-07-06 06:54:00,0.0
6086,0.272,0.0,244.06,1.2,2009-10-03 00:26:00,0.0
6087,0.634,0.058,243.07,2.6,2008-11-01 14:48:00,0.0
6088,1.352,0.0,241.63,5.6,2009-02-18 12:21:00,18.0
6089,1.402,0.184,240.34,5.8,2010-10-07 20:26:00,19.0
6090,0.428,0.17,245.83,1.8,2008-07-12 05:20:00,0.0
6091,0.622,0.228,240.08,2.6,2008-02-07 18:28:00,1.0
6092,0.264,0.068,239.98,1.2,2010-08-09 05:06:00,2.0
6093,0.23,0.104,239.63,1.0,2010-06-08 09:50:00,2.0
6094,0.482,0.322,240.82,2.4,2009-11-27 18:15:00,2.0
6095,0.766,0.0,239.73,3.2,2009-11-30 22:23:00,0.0
6096,1.114,0.248,243.75,4.6,2010-09-14 22:32:00,1.0
6097,0.298,0.186,245.37,1.4,2010-08-15 10:09:00,1.0
6098,1.27,0.082,231.41,5.4,2007-04-06 09:47:00,17.0
6099,2.38,0.094,240.56,9.8,2008-12-27 12:22:00,18.0
6100,0.318,0.136,245.72,1.4,2006-12-25 01:54:00,0.0
6101,0.372,0.092,242.58,1.6,2010-01-04 00:51:00,1.0
6102,0.294,0.046,238.95,1.6,2007-02-05 00:16:00,0.0
6103,0.344,0.116,242.93,1.4,2009-05-17 05:12:00,3.0
6104,0.526,0.108,244.8,2.4,2008-12-31 11:25:00,0.0
6105,1.442,0.092,243.66,5.8,2010-10-29 01:01:00,20.0
6106,1.374,0.048,242.6,5.6,2007-11-15 00:03:00,18.0
6107,1.224,0.224,242.17,5.2,2009-08-26 21:41:00,0.0
6108,0.35,0.212,241.85,1.6,2010-04-06 06:17:00,1.0
6109,2.144,0.158,240.4,8.8,2010-05-11 09:09:00,29.0
6110,0.436,0.104,240.55,2.0,2008-05-15 15:29:00,0.0
6111,0.204,0.062,242.99,0.8,2008-10-31 04:29:00,0.0
6112,0.262,0.09,239.54,1.2,2010-11-07 01:46:00,1.0
6113,0.252,0.132,240.56,1.2,2009-08-25 05:01:00,1.0
6114,3.248,0.574,235.99,13.8,2008-09-30 20:06:00,12.0
6115,2.068,0.084,241.49,8.6,2008-01-02 00:30:00,18.0
6116,3.55,0.0,235.29,15.0,2010-12-10 08:36:00,55.0
6117,0.342,0.24,241.54,1.6,2008-11-06 05:18:00,1.0
6118,0.35,0.182,241.62,1.6,2007-11-04 03:46:00,1.0
6119,1.384,0.078,243.29,5.6,2009-02-15 07:16:00,0.0
6120,3.778,0.216,238.89,15.8,2007-02-18 11:42:00,55.0
6121,0.848,0.0,244.98,3.4,2010-01-03 15:49:00,1.0
6122,1.054,0.268,235.57,4.6,2008-09-29 19:18:00,1.0
6123,0.204,0.0,240.58,0.8,2007-10-31 07:57:00,0.0
6124,1.548,0.192,241.14,6.4,2007-02-10 00:05:00,18.0
6125,2.576,0.146,240.44,10.6,2006-12-20 22:44:00,20.0
6126,1.496,0.516,239.69,7.4,2010-04-06 21:13:00,10.0
6127,2.326,0.328,241.37,9.8,2008-05-31 23:29:00,19.0
6128,0.366,0.07,240.42,1.6,2008-07-11 03:57:00,0.0
6129,0.544,0.076,240.02,2.2,2007-06-25 20:46:00,1.0
6130,2.278,0.0,239.13,9.4,2010-01-24 09:44:00,19.0
6131,1.826,0.174,241.58,7.6,2008-11-05 00:51:00,2.0
6132,0.226,0.0,243.42,1.0,2007-06-04 13:58:00,0.0
6133,1.422,0.144,242.66,5.8,2007-08-01 03:41:00,19.0
6134,1.548,0.342,241.64,6.4,2007-03-03 01:39:00,20.0
6135,1.51,0.252,236.78,6.4,2009-05-07 09:08:00,19.0
6136,3.638,0.086,238.93,15.2,2007-02-18 11:39:00,56.0
6137,0.16,0.0,242.25,0.6,2010-07-19 04:27:00,1.0
6138,1.51,0.234,244.19,6.2,2010-04-04 02:59:00,20.0
6139,0.426,0.116,242.74,2.0,2008-01-26 05:50:00,1.0
6140,0.312,0.0,242.62,1.4,2009-04-16 12:35:00,1.0
6141,1.414,0.134,241.32,5.8,2008-11-02 10:51:00,18.0
6142,0.686,0.0,241.24,3.0,2008-05-26 20:00:00,1.0
6143,0.368,0.25,243.31,1.8,2009-09-15 04:15:00,2.0
6144,0.314,0.23,241.43,1.6,2009-07-16 03:10:00,3.0
6145,1.518,0.356,237.9,6.4,2008-01-06 11:41:00,18.0
6146,0.322,0.104,245.52,1.4,2008-03-21 02:51:00,0.0
6147,0.266,0.13,242.25,1.2,2009-07-28 13:25:00,1.0
6148,1.742,0.204,239.16,7.2,2008-07-15 16:05:00,19.0
6149,0.28,0.144,242.28,1.2,2010-12-09 06:33:00,1.0
6150,0.27,0.106,242.71,1.2,2010-07-06 15:16:00,0.0
6151,0.208,0.0,236.67,0.8,2008-02-26 21:06:00,0.0
6152,0.472,0.054,234.87,2.0,2009-05-25 13:42:00,1.0
6153,0.37,0.238,243.03,1.8,2009-05-31 09:19:00,1.0
6154,2.472,0.0,240.52,10.4,2007-10-27 09:02:00,18.0
6155,1.502,0.124,240.86,6.2,2009-10-03 12:09:00,20.0
6156,0.308,0.206,242.59,1.6,2007-06-25 19:28:00,0.0
6157,0.788,0.126,239.34,3.4,2009-02-10 20:58:00,0.0
6158,0.564,0.192,239.09,2.4,2007-10-03 16:40:00,2.0
6160,0.566,0.356,246.24,2.6,2007-11-28 15:45:00,2.0
6161,1.708,0.33,237.84,7.2,2008-05-03 20:28:00,0.0
6162,2.08,0.126,243.31,8.4,2009-12-31 13:20:00,19.0
6163,0.25,0.0,242.28,1.0,2008-02-05 00:25:00,1.0
6164,0.244,0.0,244.91,1.0,2009-12-26 04:44:00,0.0
6165,0.226,0.0,243.87,1.0,2007-10-31 23:16:00,0.0
6166,1.348,0.112,241.06,5.6,2007-12-01 08:56:00,17.0
6167,1.668,0.364,239.0,7.8,2007-04-18 12:24:00,0.0
6168,1.334,0.0,241.71,5.4,2008-04-16 17:19:00,18.0
6169,2.52,0.2,240.93,10.4,2008-01-01 05:47:00,18.0
6170,0.322,0.146,242.19,1.4,2009-08-28 22:32:00,1.0
6171,2.468,0.07,242.8,10.0,2010-05-04 21:28:00,19.0
6172,0.474,0.0,241.2,1.8,2009-02-10 19:00:00,1.0
6173,0.264,0.274,240.8,1.4,2008-08-13 12:35:00,1.0
6175,0.392,0.0,241.33,1.8,2007-12-24 23:38:00,0.0
6176,1.962,0.156,231.41,8.4,2009-05-26 13:20:00,28.0
6177,0.232,0.13,241.0,1.0,2007-06-22 02:35:00,0.0
6178,5.35,0.0,235.54,22.8,2009-01-28 20:21:00,54.0
6179,0.384,0.046,240.71,1.6,2010-06-10 12:07:00,1.0
6180,0.126,0.0,237.93,0.6,2007-06-26 10:13:00,0.0
6181,0.432,0.254,245.13,2.0,2008-09-04 16:34:00,2.0
6182,3.208,0.226,238.37,13.4,2007-11-26 19:30:00,18.0
6183,1.154,0.146,243.44,4.8,2009-01-20 22:12:00,0.0
6184,0.348,0.1,245.17,1.6,2009-08-31 23:42:00,0.0
6185,0.31,0.046,246.73,1.4,2009-06-03 04:47:00,0.0
6186,2.546,0.164,240.15,10.6,2010-11-18 07:19:00,17.0
6187,0.396,0.202,241.02,1.8,2007-10-11 04:30:00,0.0
6188,0.35,0.124,245.41,1.4,2009-11-17 01:28:00,1.0
6189,0.166,0.0,245.57,0.6,2008-01-06 23:58:00,1.0
6190,0.364,0.308,239.0,2.0,2007-02-07 11:57:00,1.0
6191,0.988,0.288,237.05,4.2,2008-06-28 02:11:00,12.0
6192,2.294,0.362,241.88,9.6,2010-05-16 00:13:00,0.0
6193,0.174,0.082,233.75,0.8,2007-07-30 12:20:00,0.0
6194,0.244,0.098,240.8,1.0,2010-07-25 13:32:00,3.0
6195,0.33,0.072,241.75,1.4,2009-05-11 16:49:00,1.0
6196,0.212,0.0,239.71,0.8,2008-02-27 06:18:00,0.0
6197,0.682,0.1,239.0,2.8,2007-09-13 16:14:00,0.0
6198,4.102,0.378,236.97,17.8,2007-06-16 17:31:00,54.0
6199,0.336,0.204,239.63,1.6,2008-05-16 06:33:00,1.0
6200,0.322,0.23,238.31,1.6,2009-06-15 10:57:00,3.0
6201,0.478,0.114,233.79,2.4,2008-09-06 11:17:00,2.0
6202,0.422,0.208,246.26,1.8,2009-09-02 02:01:00,0.0
6203,0.376,0.19,241.58,1.8,2010-09-24 14:13:00,3.0
6204,0.238,0.0,241.11,1.0,2008-10-26 11:17:00,0.0
6205,0.958,0.148,242.53,4.0,2009-04-27 00:08:00,11.0
6206,0.452,0.196,240.74,2.0,2009-03-18 18:44:00,0.0
6207,5.726,0.236,235.2,24.2,2009-11-22 20:58:00,63.0
6208,2.742,0.0,235.31,11.6,2008-04-11 17:41:00,17.0
6209,1.816,0.0,239.26,7.6,2010-01-28 18:17:00,0.0
6210,1.962,0.05,240.82,8.6,2009-10-02 09:13:00,18.0
6211,0.384,0.368,241.22,2.2,2009-08-16 14:53:00,2.0
6212,0.284,0.0,248.95,1.2,2008-12-16 02:57:00,0.0
6213,0.216,0.0,244.53,1.0,2007-11-01 02:34:00,0.0
6214,2.308,0.0,235.96,10.8,2008-03-13 18:37:00,22.0
6215,0.906,0.204,238.84,3.8,2008-07-19 07:22:00,14.0
6216,0.414,0.074,246.35,1.8,2008-02-12 03:03:00,0.0
6217,1.382,0.0,241.24,5.6,2010-11-17 11:21:00,18.0
6218,1.29,0.1,241.02,5.2,2008-04-07 19:11:00,19.0
6219,0.382,0.16,244.03,1.8,2009-12-03 03:27:00,1.0
6220,1.634,0.182,238.69,6.8,2008-07-24 19:23:00,19.0
6221,1.75,0.056,235.55,7.4,2008-02-01 19:06:00,1.0
6222,0.314,0.188,242.65,1.6,2009-06-25 05:45:00,1.0
6223,0.308,0.068,234.33,1.4,2007-05-22 01:04:00,0.0
6224,0.152,0.0,238.31,0.6,2010-07-16 11:12:00,1.0
6225,0.498,0.214,243.49,2.2,2010-03-25 01:38:00,2.0
6226,0.228,0.06,247.1,1.0,2009-01-29 03:49:00,0.0
6227,5.818,0.166,232.48,25.0,2009-05-17 10:16:00,88.0
6228,0.332,0.0,235.75,1.4,2007-05-15 00:59:00,0.0
6229,0.358,0.0,245.16,1.6,2009-08-04 18:12:00,1.0
6230,0.186,0.152,241.02,1.0,2008-08-17 11:18:00,0.0
6231,0.232,0.0,240.11,1.0,2009-10-26 18:06:00,1.0
6232,0.35,0.14,246.85,1.4,2009-12-26 06:30:00,1.0
6233,1.392,0.0,241.48,5.8,2009-03-03 16:02:00,18.0
6234,0.1,0.0,242.88,0.4,2007-06-13 17:06:00,0.0
6235,0.724,0.146,239.31,3.0,2008-07-10 19:53:00,1.0
6236,0.672,0.0,242.46,3.0,2008-09-12 21:57:00,1.0
6237,1.394,0.102,239.54,5.8,2008-02-14 12:25:00,18.0
6238,1.666,0.202,236.95,7.0,2008-11-16 12:13:00,17.0
6239,0.33,0.076,241.07,1.4,2010-09-11 01:27:00,1.0
6241,0.322,0.088,246.15,1.4,2009-10-09 23:55:00,0.0
6242,0.312,0.104,246.9,1.2,2008-12-24 05:17:00,0.0
6243,0.324,0.226,238.92,1.6,2008-07-25 02:03:00,3.0
6244,2.746,0.27,240.64,11.4,2009-04-17 23:51:00,39.0
6245,2.63,0.336,240.4,11.0,2010-03-24 21:28:00,20.0
6246,2.296,0.116,238.46,9.6,2007-10-25 20:37:00,2.0
6247,0.906,0.524,243.22,4.2,2010-03-28 16:49:00,3.0
6248,0.222,0.054,239.86,1.0,2007-01-10 13:39:00,0.0
6249,0.472,0.096,238.9,2.2,2008-05-31 11:43:00,2.0
6250,0.24,0.112,243.55,1.0,2008-05-13 20:00:00,1.0
6251,1.258,0.094,245.33,5.2,2009-09-06 22:36:00,1.0
6252,1.672,0.0,238.73,7.0,2009-04-20 10:01:00,18.0
6253,0.08,0.0,241.01,0.2,2008-08-15 01:18:00,0.0
6254,0.212,0.056,240.4,0.8,2008-06-11 01:41:00,0.0
6255,2.31,0.356,241.3,10.0,2009-08-27 21:29:00,2.0
6256,0.28,0.118,242.02,1.2,2009-09-17 15:01:00,1.0
6257,0.402,0.112,247.83,1.6,2010-05-11 00:19:00,0.0
6258,1.738,0.106,235.27,7.4,2010-11-13 18:50:00,18.0
6259,0.216,0.0,234.63,1.0,2007-05-26 07:17:00,0.0
6260,0.23,0.116,239.94,1.0,2008-05-18 02:59:00,1.0
6261,1.348,0.074,241.87,5.6,2008-05-11 06:14:00,18.0
6262,0.468,0.084,239.72,2.0,2010-11-11 22:11:00,1.0
6263,0.214,0.0,242.15,0.8,2008-05-04 05:14:00,0.0
6264,0.332,0.104,243.31,1.4,2009-07-10 04:27:00,1.0
6265,1.616,0.286,237.48,8.0,2010-05-30 17:09:00,18.0
6266,0.304,0.0,245.23,1.2,2009-12-25 12:41:00,1.0
6267,1.174,0.5,243.21,5.4,2010-05-16 17:16:00,11.0
6268,0.41,0.206,245.7,1.8,2010-11-15 02:45:00,0.0
6269,0.322,0.264,238.85,1.6,2009-10-08 13:58:00,3.0
6270,1.44,0.112,240.1,6.0,2008-09-20 11:55:00,19.0
6271,0.178,0.0,235.52,0.8,2007-07-28 15:54:00,1.0
6272,0.844,0.054,240.29,3.4,2009-03-11 09:43:00,2.0
6273,0.188,0.104,238.84,0.8,2007-08-20 05:44:00,0.0
6274,2.438,0.18,239.45,10.2,2010-02-20 19:17:00,20.0
6275,0.44,0.214,240.61,2.0,2007-07-10 06:53:00,2.0
6276,0.286,0.076,242.38,1.2,2008-04-04 04:00:00,1.0
6277,1.604,0.142,237.6,7.2,2008-09-19 10:56:00,18.0
6278,0.326,0.0,248.35,1.4,2009-01-22 16:50:00,0.0
6279,0.364,0.192,241.24,1.6,2010-09-06 04:25:00,0.0
6280,1.394,0.0,244.65,5.6,2009-08-03 16:06:00,20.0
6281,0.212,0.0,242.72,1.0,2007-12-01 13:38:00,0.0
6282,0.248,0.0,243.09,1.0,2008-06-02 03:56:00,0.0
6283,0.446,0.184,241.37,2.0,2009-04-07 10:07:00,1.0
6284,1.42,0.116,239.33,5.8,2009-04-25 12:31:00,19.0
6285,0.262,0.276,241.0,1.4,2008-08-27 01:16:00,1.0
6286,1.352,0.204,235.7,5.8,2007-01-05 05:55:00,19.0
6287,0.358,0.116,242.1,1.6,2008-09-30 00:20:00,1.0
6288,2.836,0.166,236.73,12.0,2010-08-29 20:36:00,17.0
6289,1.3,0.0,241.29,5.4,2007-10-31 16:50:00,18.0
6290,1.406,0.068,240.75,5.8,2007-06-04 17:15:00,17.0
6291,0.332,0.236,241.3,1.6,2008-07-16 06:12:00,1.0
6292,1.812,0.202,239.1,7.6,2010-01-23 09:14:00,19.0
6293,3.976,0.37,239.03,16.8,2010-10-18 14:03:00,61.0
6294,0.394,0.222,243.78,1.8,2009-11-26 03:39:00,0.0
6295,1.906,0.308,240.36,8.0,2009-01-14 10:45:00,19.0
6296,1.394,0.056,241.43,5.6,2010-10-22 08:42:00,20.0
6297,0.326,0.188,241.56,1.6,2010-11-07 06:44:00,3.0
6298,4.502,0.16,237.04,19.2,2010-02-05 20:58:00,49.0
6299,0.826,0.288,234.23,3.8,2007-05-15 07:22:00,1.0
6300,0.852,0.134,241.64,3.6,2010-04-19 00:54:00,11.0
6301,0.244,0.098,240.97,1.0,2010-07-25 15:48:00,2.0
6302,0.39,0.124,244.81,1.6,2009-03-13 14:59:00,2.0
6303,1.364,0.076,241.17,5.6,2010-09-20 09:24:00,19.0
6304,3.278,0.0,238.87,14.0,2007-01-18 07:48:00,17.0
6305,0.28,0.0,243.52,1.2,2008-10-13 05:25:00,1.0
6306,1.122,0.148,237.87,4.8,2009-02-20 12:24:00,0.0
6307,2.374,0.046,241.69,9.8,2007-03-25 04:35:00,0.0
6308,0.324,0.124,241.48,1.4,2007-07-02 04:11:00,0.0
6309,1.42,0.324,239.87,6.0,2007-06-19 01:05:00,19.0
6310,1.932,0.13,241.63,8.2,2008-11-29 20:57:00,1.0
6311,1.394,0.0,245.5,5.6,2008-08-04 03:54:00,20.0
6312,1.052,0.122,239.07,4.4,2008-09-13 12:02:00,11.0
6313,0.146,0.046,241.7,0.6,2010-09-17 04:52:00,0.0
6314,1.348,0.21,235.73,5.8,2007-12-05 16:48:00,17.0
6315,0.24,0.078,239.32,1.0,2010-11-07 01:28:00,1.0
6316,0.214,0.114,237.83,1.0,2007-07-22 03:08:00,0.0
6317,1.7,0.158,239.25,7.0,2010-05-13 10:43:00,19.0
6318,1.844,0.528,236.68,8.2,2007-01-07 18:16:00,0.0
6319,0.31,0.094,242.85,1.2,2008-11-01 01:32:00,1.0
6320,0.426,0.338,241.47,2.2,2010-06-20 03:46:00,2.0
6321,0.158,0.0,240.36,0.6,2010-11-08 19:39:00,1.0
6322,0.26,0.088,244.64,1.2,2010-10-07 07:43:00,3.0
6323,1.482,0.0,246.85,6.0,2010-07-01 22:59:00,19.0
6324,0.486,0.338,238.7,2.6,2009-04-07 14:54:00,3.0
6325,2.776,0.122,238.15,11.6,2009-02-22 19:59:00,18.0
6326,0.242,0.0,243.14,1.0,2009-08-11 01:00:00,1.0
6327,5.058,0.338,237.18,21.4,2009-11-02 18:35:00,43.0
6328,0.316,0.254,241.54,1.6,2009-08-27 10:39:00,1.0
6329,0.386,0.118,244.7,1.6,2009-03-12 06:29:00,3.0
6330,1.876,0.122,236.22,8.0,2010-05-31 07:09:00,27.0
6331,0.224,0.052,246.71,1.0,2009-01-31 05:10:00,0.0
6332,0.582,0.136,240.26,2.4,2008-07-06 03:18:00,2.0
6333,1.41,0.046,239.13,5.8,2008-02-15 10:34:00,18.0
6334,0.252,0.0,243.06,1.0,2007-11-13 06:17:00,0.0
6335,0.282,0.0,247.93,1.2,2009-01-28 04:38:00,0.0
6336,3.616,0.068,235.75,15.2,2010-10-11 08:44:00,54.0
6337,0.266,0.108,243.47,1.2,2009-09-21 04:10:00,2.0
6338,0.252,0.132,240.09,1.2,2008-06-14 02:22:00,1.0
6339,0.56,0.078,245.16,2.2,2008-11-12 22:26:00,0.0
6340,0.416,0.128,243.83,1.8,2009-04-13 23:42:00,3.0
6341,0.458,0.226,246.57,2.0,2008-04-12 14:57:00,1.0
6342,0.154,0.0,241.26,0.6,2010-07-30 00:42:00,1.0
6343,1.94,0.08,242.53,8.0,2010-03-17 16:22:00,21.0
6344,1.728,0.196,238.15,7.2,2009-11-14 07:11:00,18.0
6345,1.352,0.062,241.81,5.6,2010-04-20 16:01:00,19.0
6346,0.24,0.14,243.28,1.0,2009-09-08 05:20:00,0.0
6347,0.188,0.0,241.57,0.8,2009-01-09 13:22:00,0.0
6348,0.392,0.21,245.05,1.8,2009-03-16 00:43:00,0.0
6349,0.398,0.134,244.36,1.8,2009-01-12 01:21:00,1.0
6350,1.306,0.1,241.43,5.4,2009-04-06 21:34:00,1.0
6351,1.25,0.0,236.69,5.2,2008-05-08 11:07:00,18.0
6352,0.18,0.0,243.45,0.8,2010-07-26 06:03:00,1.0
6353,1.988,0.276,238.5,8.4,2010-03-17 08:45:00,30.0
6354,0.434,0.0,242.62,2.0,2009-05-30 03:28:00,1.0
6355,0.306,0.11,243.11,1.4,2007-06-04 12:58:00,1.0
6356,2.208,0.0,234.54,9.4,2010-02-21 19:04:00,21.0
6357,0.316,0.0,243.15,1.4,2007-02-10 23:09:00,0.0
6358,0.306,0.082,244.66,1.4,2007-01-30 02:13:00,0.0
6359,0.402,0.074,238.83,1.6,2008-07-13 20:02:00,0.0
6360,0.722,0.0,236.35,3.0,2010-03-29 20:17:00,1.0
6361,1.754,0.0,243.95,7.2,2009-01-14 12:45:00,18.0
6362,4.764,0.0,238.77,19.8,2008-09-12 20:13:00,55.0
6363,0.218,0.0,241.89,0.8,2007-04-03 03:21:00,0.0
6364,0.328,0.254,239.79,1.6,2009-07-28 07:22:00,2.0
6365,0.292,0.08,240.7,1.2,2010-05-04 01:04:00,1.0
6366,1.382,0.09,241.83,5.6,2007-12-22 17:05:00,19.0
6367,0.248,0.118,242.7,1.2,2009-09-30 17:16:00,1.0
6368,1.464,0.226,241.6,6.0,2009-12-09 18:23:00,19.0
6369,0.222,0.0,242.59,0.8,2009-10-28 03:52:00,1.0
6371,0.26,0.0,243.75,1.0,2010-05-13 06:04:00,1.0
6372,1.946,0.364,242.85,8.0,2008-10-12 10:25:00,18.0
6373,1.58,0.226,246.87,6.4,2009-12-18 11:00:00,20.0
6374,0.138,0.0,243.42,0.6,2009-06-26 01:15:00,1.0
6375,0.12,0.0,236.56,0.6,2007-06-09 10:53:00,0.0
6376,3.956,0.0,242.13,16.4,2007-10-21 15:32:00,56.0
6377,0.264,0.0,236.66,1.0,2007-05-31 23:46:00,0.0
6378,0.286,0.07,245.7,1.2,2009-03-16 15:26:00,0.0
6379,0.322,0.138,247.08,1.4,2009-09-11 05:38:00,1.0
6380,0.32,0.084,242.25,1.4,2007-11-26 00:48:00,0.0
6381,0.54,0.084,245.41,2.2,2010-02-14 07:35:00,0.0
6382,3.058,0.0,238.05,13.0,2009-11-13 06:55:00,1.0
6383,0.91,0.0,240.21,3.8,2008-05-22 22:07:00,1.0
6384,0.102,0.0,236.79,0.4,2007-07-29 00:01:00,0.0
6385,2.676,0.352,239.49,11.2,2007-01-07 00:02:00,19.0
6386,0.71,0.062,239.05,3.0,2008-09-07 22:14:00,1.0
6387,0.392,0.0,242.85,1.8,2008-01-16 05:37:00,0.0
6388,0.216,0.074,241.69,1.0,2009-08-23 12:20:00,1.0
6389,0.222,0.0,236.46,1.0,2007-05-14 06:23:00,0.0
6390,0.23,0.086,242.3,1.0,2008-08-09 16:38:00,1.0
6391,1.526,0.18,240.87,6.4,2007-09-29 16:14:00,19.0
6392,0.304,0.112,245.46,1.2,2007-07-02 02:01:00,0.0
6393,1.218,0.0,239.45,5.0,2008-05-23 09:08:00,18.0
6394,1.344,0.0,244.23,5.4,2010-01-21 10:40:00,19.0
6395,6.864,0.148,235.97,29.2,2010-06-21 18:53:00,107.0
6396,3.008,0.054,236.91,12.6,2010-11-25 19:20:00,17.0
6397,3.782,0.278,235.28,16.0,2007-06-20 20:04:00,55.0
6398,1.892,0.238,231.98,8.2,2007-07-18 07:35:00,18.0
6399,0.644,0.208,241.21,2.8,2009-09-29 16:08:00,1.0
6400,0.394,0.1,245.72,1.6,2009-06-02 00:49:00,0.0
6401,6.844,0.284,237.44,29.0,2008-10-23 07:46:00,55.0
6402,0.652,0.104,237.63,3.4,2009-12-29 21:29:00,5.0
6403,0.96,0.22,239.08,4.0,2009-04-25 19:42:00,1.0
6404,0.222,0.0,241.9,0.8,2009-07-11 00:19:00,0.0
6405,0.29,0.064,242.98,1.2,2009-02-17 01:14:00,1.0
6406,0.34,0.254,243.3,1.6,2010-06-23 17:05:00,3.0
6407,3.594,0.36,236.8,15.4,2008-07-13 11:57:00,55.0
6408,1.09,0.2,239.33,6.0,2009-05-17 09:47:00,0.0
6409,5.016,0.0,237.45,21.0,2009-07-02 20:13:00,56.0
6410,2.594,0.198,240.49,10.8,2008-12-02 21:04:00,18.0
6411,0.45,0.242,243.0,2.0,2007-11-02 16:21:00,2.0
6412,1.89,0.51,236.15,8.2,2008-09-02 19:50:00,1.0
6413,1.382,0.066,242.32,5.6,2010-11-03 12:27:00,19.0
6414,0.5,0.11,240.82,2.4,2007-10-04 18:12:00,0.0
6415,2.494,0.0,243.0,10.2,2009-02-23 06:55:00,0.0
6416,0.452,0.174,240.83,2.0,2008-05-11 03:36:00,0.0
6417,1.292,0.05,240.65,5.4,2007-12-03 06:37:00,18.0
6418,0.562,0.0,243.48,2.2,2010-07-06 22:43:00,1.0
6419,4.242,0.252,235.64,18.0,2008-04-20 22:19:00,55.0
6420,0.252,0.14,242.91,1.2,2009-06-08 14:41:00,1.0
6421,0.294,0.0,242.44,1.2,2008-03-17 14:33:00,0.0
6422,1.216,0.0,239.63,5.0,2008-07-06 16:22:00,18.0
6423,0.356,0.0,245.57,1.6,2009-02-17 16:01:00,0.0
6424,1.724,0.18,244.92,7.0,2009-01-23 15:54:00,18.0
6425,0.974,0.22,241.7,4.6,2007-06-11 04:08:00,2.0
6427,1.288,0.06,237.51,5.4,2010-05-25 09:08:00,18.0
6428,1.614,0.05,235.66,6.8,2008-06-01 10:44:00,17.0
6429,2.8,0.292,236.01,11.8,2009-02-25 19:58:00,17.0
6430,0.368,0.096,248.09,1.6,2010-08-03 04:41:00,0.0
6431,0.398,0.328,238.82,2.0,2008-07-26 21:49:00,3.0
6432,0.308,0.092,243.81,1.2,2009-11-10 04:14:00,1.0
6433,0.244,0.116,239.48,1.0,2008-07-22 03:31:00,0.0
6434,0.31,0.234,240.75,1.6,2008-05-22 13:05:00,1.0
6435,3.026,0.262,236.76,12.8,2008-09-14 21:01:00,20.0
6436,0.212,0.096,240.65,1.0,2009-08-25 03:57:00,1.0
6437,0.338,0.24,242.7,1.6,2008-12-05 08:06:00,0.0
6438,0.65,0.234,241.82,2.8,2009-08-13 22:17:00,1.0
6439,0.278,0.054,239.0,1.2,2009-02-11 11:28:00,0.0
6440,1.524,0.476,241.87,6.6,2007-04-07 19:29:00,20.0
6441,0.26,0.048,240.49,1.2,2008-04-11 07:50:00,0.0
6442,2.276,0.344,239.63,9.6,2009-05-30 23:11:00,20.0
6443,0.376,0.368,233.94,2.2,2007-07-21 16:08:00,0.0
6444,0.398,0.0,246.28,1.8,2008-01-16 00:14:00,0.0
6445,1.44,0.07,243.23,5.8,2009-03-31 16:09:00,18.0
6446,0.36,0.0,241.05,1.4,2010-04-18 23:51:00,1.0
6447,1.622,0.064,241.41,6.6,2008-11-09 07:01:00,19.0
6448,0.252,0.0,240.11,1.0,2008-09-10 05:34:00,0.0
6449,0.31,0.0,245.16,1.6,2009-03-27 00:34:00,0.0
6450,0.942,0.174,241.49,4.0,2008-11-05 19:33:00,1.0
6451,1.628,0.22,241.16,6.8,2009-09-24 10:35:00,18.0
